 TEXTURE AT STRAIN =    1.0000
  0.947   1.221   0.864 
   90.00   90.00   90.00  
 B   8192
            15.80600            68.52300            11.43400             0.00098
            27.09900            64.17100            14.31500             0.00098
            32.54600            64.56000            15.65700             0.00098
            36.23700            66.33700            17.36000             0.00098
            39.54000            68.81000            19.57200             0.00098
            43.04800            71.86100            22.42900             0.00098
            46.74000            75.11900            25.69800             0.00098
            50.48600            77.55900            28.11400             0.00098
            55.83900            78.30500            27.83500             0.00098
            70.97500            78.72700            19.58400             0.00098
            90.55000            87.04700             5.60000             0.00098
            99.30400            92.23300             5.86700             0.00098
           116.29600           101.17100            19.09800             0.00098
           129.72400           104.33100            23.64300             0.00098
           136.71600           106.92400            21.56900             0.00098
           144.83700           105.44600            15.45000             0.00098
           153.51100            72.47800           348.26700             0.00098
           161.71600            74.73600           351.02600             0.00098
           171.40000            80.78700           356.84900             0.00098
           180.28200            79.55500             2.18600             0.00098
           195.80600            68.52300            11.43400             0.00098
           207.09900            64.17100            14.31500             0.00098
           212.54600            64.56000            15.65700             0.00098
           216.23700            66.33700            17.36000             0.00098
           219.54000            68.81000            19.57200             0.00098
           223.04800            71.86100            22.42900             0.00098
           226.74000            75.11900            25.69800             0.00098
           230.48600            77.55900            28.11400             0.00098
           235.83900            78.30500            27.83500             0.00098
           250.97500            78.72700            19.58400             0.00098
           270.55000            87.04700             5.60000             0.00098
           279.30400            92.23300             5.86700             0.00098
           296.29600           101.17100            19.09800             0.00098
           309.72400           104.33100            23.64300             0.00098
           316.71600           106.92400            21.56900             0.00098
           324.83700           105.44600            15.45000             0.00098
           333.51100            72.47800           348.26700             0.00098
           341.71600            74.73600           351.02600             0.00098
           351.40000            80.78700           356.84900             0.00098
             0.28200            79.55500             2.18600             0.00098
            20.84900            61.55700            11.15600             0.00098
            28.37700            61.38300            12.94900             0.00098
            32.18200            62.46400            14.19200             0.00098
            34.92500            64.10400            15.60600             0.00098
            37.49100            66.20100            17.34800             0.00098
            40.49000            68.95000            19.73000             0.00098
            44.06300            72.33100            22.89300             0.00098
            47.57200            75.37700            25.94700             0.00098
            50.91100            76.95900            27.34600             0.00098
            56.63100            76.38900            25.13600             0.00098
            97.33000            74.42100           354.98600             0.00098
           127.73200            74.80200           335.85300             0.00098
           133.98300            72.96500           336.72900             0.00098
           138.83900            69.30700           340.04400             0.00098
           142.40100            66.07500           342.79500             0.00098
           144.86100            63.95200           344.51900             0.00098
           147.22100            62.42900           345.79000             0.00098
           150.71600            61.19000           347.07100             0.00098
           158.51700            60.90900           349.11200             0.00098
           180.55700            64.18500             0.44900             0.00098
           200.84900            61.55700            11.15600             0.00098
           208.37700            61.38300            12.94900             0.00098
           212.18200            62.46400            14.19200             0.00098
           214.92500            64.10400            15.60600             0.00098
           217.49100            66.20100            17.34800             0.00098
           220.49000            68.95000            19.73000             0.00098
           224.06300            72.33100            22.89300             0.00098
           227.57200            75.37700            25.94700             0.00098
           230.91100            76.95900            27.34600             0.00098
           236.63100            76.38900            25.13600             0.00098
           277.33000            74.42100           354.98600             0.00098
           307.73200            74.80200           335.85300             0.00098
           313.98300            72.96500           336.72900             0.00098
           318.83900            69.30700           340.04400             0.00098
           322.40100            66.07500           342.79500             0.00098
           324.86100            63.95200           344.51900             0.00098
           327.22100            62.42900           345.79000             0.00098
           330.71600            61.19000           347.07100             0.00098
           338.51700            60.90900           349.11200             0.00098
             0.55700            64.18500             0.44900             0.00098
            20.61800            57.97600             9.20300             0.00098
            27.84100            58.73900            11.16200             0.00098
            31.23000            59.96000            12.37300             0.00098
            33.48200            61.42200            13.56400             0.00098
            35.45300            63.15900            14.92500             0.00098
            37.71200            65.46200            16.75500             0.00098
            40.75800            68.55700            19.36700             0.00098
            44.32500            71.93200            22.45800             0.00098
            47.54600            74.22500            24.61800             0.00098
            51.34000            74.19600            23.92300             0.00098
           122.57400            70.89800           341.34200             0.00098
           134.04700            71.95800           337.73800             0.00098
           138.60000            68.86600           340.41300             0.00098
           142.16400            65.27200           343.40700             0.00098
           144.44800            62.57000           345.49700             0.00098
           146.09500            60.79400           346.83000             0.00098
           147.86000            59.47100           347.85900             0.00098
           150.64100            58.20600           348.96700             0.00098
           157.03900            57.09300           350.73500             0.00098
           178.28300            58.08600           359.08000             0.00098
           200.61800            57.97600             9.20300             0.00098
           207.84100            58.73900            11.16200             0.00098
           211.23000            59.96000            12.37300             0.00098
           213.48200            61.42200            13.56400             0.00098
           215.45300            63.15900            14.92500             0.00098
           217.71200            65.46200            16.75500             0.00098
           220.75800            68.55700            19.36700             0.00098
           224.32500            71.93200            22.45800             0.00098
           227.54600            74.22500            24.61800             0.00098
           231.34000            74.19600            23.92300             0.00098
           302.57400            70.89800           341.34200             0.00098
           314.04700            71.95800           337.73800             0.00098
           318.60000            68.86600           340.41300             0.00098
           322.16400            65.27200           343.40700             0.00098
           324.44800            62.57000           345.49700             0.00098
           326.09500            60.79400           346.83000             0.00098
           327.86000            59.47100           347.85900             0.00098
           330.64100            58.20600           348.96700             0.00098
           337.03900            57.09300           350.73500             0.00098
           358.28300            58.08600           359.08000             0.00098
            19.66300            54.02300             6.75900             0.00098
            27.57000            55.24200             8.80800             0.00098
            30.89000            56.56000            10.01100             0.00098
            32.78200            57.88500            11.03300             0.00098
            34.19100            59.36100            12.12900             0.00098
            35.62000            61.31700            13.56600             0.00098
            37.61200            63.98200            15.58200             0.00098
            40.52400            67.20900            18.17100             0.00098
            43.89600            69.96700            20.50700             0.00098
            48.31500            70.20100            20.25600             0.00098
           131.27900            68.05100           341.86500             0.00098
           138.70100            66.89700           342.15900             0.00098
           142.13600            63.46200           344.81700             0.00098
           144.08700            60.25400           347.17100             0.00098
           145.21600            57.88500           348.86000             0.00098
           146.25400            56.36000           349.95200             0.00098
           147.71000            55.29100           350.74900             0.00098
           150.34200            54.23400           351.61800             0.00098
           156.69900            53.08500           353.09800             0.00098
           176.66500            53.25700           358.74800             0.00098
           199.66300            54.02300             6.75900             0.00098
           207.57000            55.24200             8.80800             0.00098
           210.89000            56.56000            10.01100             0.00098
           212.78200            57.88500            11.03300             0.00098
           214.19100            59.36100            12.12900             0.00098
           215.62000            61.31700            13.56600             0.00098
           217.61200            63.98200            15.58200             0.00098
           220.52400            67.20900            18.17100             0.00098
           223.89600            69.96700            20.50700             0.00098
           228.31500            70.20100            20.25600             0.00098
           311.27900            68.05100           341.86500             0.00098
           318.70100            66.89700           342.15900             0.00098
           322.13600            63.46200           344.81700             0.00098
           324.08700            60.25400           347.17100             0.00098
           325.21600            57.88500           348.86000             0.00098
           326.25400            56.36000           349.95200             0.00098
           327.71000            55.29100           350.74900             0.00098
           330.34200            54.23400           351.61800             0.00098
           336.69900            53.08500           353.09800             0.00098
           356.66500            53.25700           358.74800             0.00098
            19.36800            48.49800             3.51200             0.00098
            29.23400            49.43800             4.77800             0.00098
            32.97200            50.44600             5.58300             0.00098
            34.71000            51.45900             6.34000             0.00098
            35.62100            52.70100             7.26000             0.00098
            36.14500            54.51200             8.61000             0.00098
            36.72400            57.03000            10.43700             0.00098
            38.05400            60.07600            12.62000             0.00098
            41.06100            62.80800            14.55400             0.00098
            54.95500            59.68800            11.73800             0.00098
           132.99200            58.62000           348.89800             0.00098
           140.10400            57.14000           349.57600             0.00098
           141.55100            54.01800           351.78700             0.00098
           141.85400            51.29700           353.85100             0.00098
           142.12100            49.34800           355.39000             0.00098
           142.86600            48.16100           356.33300             0.00098
           144.49200            47.58400           356.70800             0.00098
           147.84600            47.32500           356.77900             0.00098
           155.77700            47.17900           356.93700             0.00098
           175.91800            47.79000           359.27100             0.00098
           199.36800            48.49800             3.51200             0.00098
           209.23400            49.43800             4.77800             0.00098
           212.97200            50.44600             5.58300             0.00098
           214.71000            51.45900             6.34000             0.00098
           215.62100            52.70100             7.26000             0.00098
           216.14500            54.51200             8.61000             0.00098
           216.72400            57.03000            10.43700             0.00098
           218.05400            60.07600            12.62000             0.00098
           221.06100            62.80800            14.55400             0.00098
           234.95500            59.68800            11.73800             0.00098
           312.99200            58.62000           348.89800             0.00098
           320.10400            57.14000           349.57600             0.00098
           321.55100            54.01800           351.78700             0.00098
           321.85400            51.29700           353.85100             0.00098
           322.12100            49.34800           355.39000             0.00098
           322.86600            48.16100           356.33300             0.00098
           324.49200            47.58400           356.70800             0.00098
           327.84600            47.32500           356.77900             0.00098
           335.77700            47.17900           356.93700             0.00098
           355.91800            47.79000           359.27100             0.00098
            27.33700            65.77200            15.56100             0.00098
            32.79600            65.30100            16.29600             0.00098
            36.48500            67.05300            18.00900             0.00098
            40.01600            69.83700            20.57100             0.00098
            43.41300            73.02700            23.70200             0.00098
            46.38800            76.10100            26.96200             0.00098
            48.91200            78.66000            29.84100             0.00098
            51.42300            80.35100            31.70000             0.00098
            55.11100            80.94900            31.89800             0.00098
            64.33700            80.74800            28.80600             0.00098
            94.72600            92.49400            21.32200             0.00098
           118.99800            98.92500            30.76300             0.00098
           126.39000            98.78500            32.75100             0.00098
           129.84700            99.79900            31.84000             0.00098
           132.49000           101.84600            29.44800             0.00098
           135.48300           104.74500            26.11200             0.00098
           139.38500           108.30600            22.26400             0.00098
           143.99100           111.56800            18.93100             0.00098
           150.03400           112.68200            16.91800             0.00098
           178.24200            90.74800            13.63900             0.00098
           207.33700            65.77200            15.56100             0.00098
           212.79600            65.30100            16.29600             0.00098
           216.48500            67.05300            18.00900             0.00098
           220.01600            69.83700            20.57100             0.00098
           223.41300            73.02700            23.70200             0.00098
           226.38800            76.10100            26.96200             0.00098
           228.91200            78.66000            29.84100             0.00098
           231.42300            80.35100            31.70000             0.00098
           235.11100            80.94900            31.89800             0.00098
           244.33700            80.74800            28.80600             0.00098
           274.72600            92.49400            21.32200             0.00098
           298.99800            98.92500            30.76300             0.00098
           306.39000            98.78500            32.75100             0.00098
           309.84700            99.79900            31.84000             0.00098
           312.49000           101.84600            29.44800             0.00098
           315.48300           104.74500            26.11200             0.00098
           319.38500           108.30600            22.26400             0.00098
           323.99100           111.56800            18.93100             0.00098
           330.03400           112.68200            16.91800             0.00098
           358.24200            90.74800            13.63900             0.00098
            28.27700            62.61300            13.77200             0.00098
            32.09800            63.24900            14.75900             0.00098
            35.03300            64.89800            16.23000             0.00098
            37.93000            67.25900            18.25900             0.00098
            41.03000            70.13900            20.86300             0.00098
            44.22500            73.31400            23.95900             0.00098
            47.12500            76.26600            27.09600             0.00098
            49.60100            78.43800            29.47900             0.00098
            52.15800            79.47000            30.43500             0.00098
